"","ID","Mz"
"2687",2687,"021809000102100004B"
"2688",2688,"021809000102100004"
"2689",2689,"021809000102100014B"
"2690",2690,"021809000102100014A"
"2691",2691,"021809000101904029A"
"2692",2692,"021809000101904030"
"2693",2693,"021809000101904057B"
"2694",2694,"021809000101700014M"
"2695",2695,"021809000101700014L"
"2696",2696,"021809000101700014N"
"2697",2697,"021809000101700014O"
"2698",2698,"021809000101700058D"
"2699",2699,"021809000101911002"
"2700",2700,"021809000101911003"
"2701",2701,"021809000101911004"
"2702",2702,"021809000101911005"
"2703",2703,"021809000101911006"
"2704",2704,"021809000101911007"
"2705",2705,"021809000101911008"
"2706",2706,"021809000101911009"
"2707",2707,"021809000101911010"
"2708",2708,"021809000101911011"
"2709",2709,"021809000101911012"
"2710",2710,"021809000101911013"
"2711",2711,"021809000101911014"
"2712",2712,"021809000101911015"
"2713",2713,"021809000101911016"
"2714",2714,"021809000101911017"
"2715",2715,"021809000101911018"
"2716",2716,"021809000101911019"
"2717",2717,"021809000101911020"
"2718",2718,"021809000101911021"
"2719",2719,"021809000101911022"
"2720",2720,"021809000101911023"
"2721",2721,"021809000101911024"
"2722",2722,"021809000101911025"
"2723",2723,"021809000101911026"
"2724",2724,"021809000101911027"
"2725",2725,"021809000101911028"
"2726",2726,"021809000101911001"
"2727",2727,"021809000101912001"
"2728",2728,"021809000101912002"
"2729",2729,"021809000101912003"
"2730",2730,"021809000101912004"
"2731",2731,"021809000101912005"
"2732",2732,"021809000101912006"
"2733",2733,"021809000101912007"
"2734",2734,"021809000101912008"
"2735",2735,"021809000101912009"
"2736",2736,"021809000101912010"
"2737",2737,"021809000101912011"
"2738",2738,"021809000101912012"
"2739",2739,"021809000101912013"
"2740",2740,"021809000101912014"
"2741",2741,"021809000101912015"
"2742",2742,"021809000101912016"
"2743",2743,"021809000101912017"
"2744",2744,"021809000101912018"
"2745",2745,"021809000101912019"
"2746",2746,"021809000101912020"
"2747",2747,"021809000101912021"
"2748",2748,"021809000101912022"
"2749",2749,"021809000101912023"
"2750",2750,"021809000101912024"
"2751",2751,"021809000101912025"
"2752",2752,"021809000101912026"
"2753",2753,"021809000101912027"
"2754",2754,"021809000101912028"
"2755",2755,"021809000101912029"
"2756",2756,"021809000101912030"
"2757",2757,"021809000101912031"
"2758",2758,"021809000101912032"
"2759",2759,"021809000101912033"
"2760",2760,"021809000101912034"
"2761",2761,"021809000101912035"
"2762",2762,"021809000101912036"
"2763",2763,"021809000101912037"
"2764",2764,"021809000101912038"
"2765",2765,"021809000100500019B"
"2766",2766,"021809000100500021D"
"2767",2767,"021809000100500021E"
"2768",2768,"021809000100500021F"
"2769",2769,"021809000100500060Z"
"2770",2770,"021809000100500063"
"2771",2771,"021809000100500066"
"2772",2772,"021809000100500067"
"2773",2773,"021809000100500065"
"2774",2774,"021809000100500064"
"2775",2775,"021809000100100001W"
"2776",2776,"021809000100100001Z"
"2777",2777,"021809000100100012D"
"2778",2778,"021809000100100012Q"
"2779",2779,"021809000100100012P"
"2780",2780,"021809000100100013E"
"2781",2781,"021809000100100013F"
"2782",2782,"021809000100100018S"
"2783",2783,"021809000100100022B"
"2784",2784,"021809000100100033A"
"2785",2785,"021809000100100042B"
"2786",2786,"021809000100100060"
"2787",2787,"021809000100100061"
"2788",2788,"021809000101906027A"
"2789",2789,"021809000101906031A"
"2790",2790,"021809000101905015B"
"2791",2791,"021809000101905005A"
"2792",2792,"021809000101905008B"
"2793",2793,"021809000101905009A"
"2794",2794,"021809000101905009C"
"2795",2795,"021809000101905030A"
"2796",2796,"021809000101905009B"
"2797",2797,"021809000101905049A"
"2798",2798,"021809000101905046A"
"2799",2799,"021809000101905041D"
"2800",2800,"021809000101905010A"
"2801",2801,"021809000101905029A"
"2802",2802,"021809000101905012A"
"2803",2803,"021809000101905027B"
"2804",2804,"021809000101905028B"
"2805",2805,"021809000101905004C"
"2806",2806,"021809000101905004B"
"2807",2807,"021809000101905020B"
"2808",2808,"021809000101905039A"
"2809",2809,"021809000101905032A"
"2810",2810,"021809000100503004D"
"2811",2811,"021809000100503004A"
"2812",2812,"021809000100503004C"
"2813",2813,"021809000100503004"
"2814",2814,"021809000100503004B"
"2815",2815,"021809000102102044K"
"2816",2816,"021809000102102044J"
"2817",2817,"021809000102102044F"
"2818",2818,"021801000102400005X"
"2819",2819,"021801000100100002Q"
"2820",2820,"021801000100900004O"
"2821",2821,"021801000100900004X"
"2822",2822,"021801000100900004W"
"2823",2823,"021801000100900004V"
"2824",2824,"021801000100900004U"
"2825",2825,"021801000100900005A"
"2826",2826,"021801000100900005B"
"2827",2827,"021801000100900005C"
"2828",2828,"021801000100900005D"
"2829",2829,"021801000100900005E"
"2830",2830,"021801000100900005G"
"2831",2831,"021801000100900005I"
"2832",2832,"021801000100900005J"
"2833",2833,"021801000100900005K"
"2834",2834,"021801000102800013A"
"2835",2835,"021801000102800013"
"2836",2836,"021801000101300040A"
"2837",2837,"021801000101300054B"
"2838",2838,"021801000101300054A"
"2839",2839,"021801000101300059A"
"2840",2840,"021801000101300059B"
"2841",2841,"021801000102000027A"
"2842",2842,"021801000102000027"
"2843",2843,"021801000102400005G"
"2844",2844,"021801000102400005Ñ"
"2845",2845,"021801000100200001E"
"2846",2846,"021801000100200004J"
"2847",2847,"021801000100200001F"
"2848",2848,"021801000100200010D"
"2849",2849,"021801000100200010C"
"2850",2850,"021801000100200010"
"2851",2851,"021801000100200013L"
"2852",2852,"021801000100800031A"
"2853",2853,"021801000100800031"
"2854",2854,"021801000101100031"
"2855",2855,"021801000101100031A"
"2856",2856,"021801000100500001A"
"2857",2857,"021801000100500021E"
"2858",2858,"021801000100500039C"
"2859",2859,"021801000100500051"
"2860",2860,"021801000100700057D"
"2861",2861,"021801000100700057C"
"2862",2862,"021801000100700059D"
"2863",2863,"021801000101200039C"
"2864",2864,"021801000101200039"
"2865",2865,"021801000100600044B"
"2866",2866,"021801000100600044C"
"2867",2867,"021801000100600044K"
"2868",2868,"021801000101100011"
"2869",2869,"021801000101600055A"
"2870",2870,"021801000101300005E"
"2871",2871,"021801000101300024B"
"2872",2872,"021801000101300024C"
"2873",2873,"021801000100300016D"
"2874",2874,"021801000100400001M"
"2875",2875,"021801000100400011A"
"2876",2876,"021801000100400030C"
"2877",2877,"021801000100400056F"
"2878",2878,"021801000100900003F"
"2879",2879,"021801000102300055D"
"2880",2880,"021801000102300056D"
"2881",2881,"021801000102400005O"
"2882",2882,"021801000102400005Q"
"2883",2883,"021801000102400005R"
"2884",2884,"021801000102400005U"
"2885",2885,"021801000102400005V"
"2886",2886,"021801000102400074"
"2887",2887,"021801000102400005Z"
"2888",2888,"021801000102400005L"
"2889",2889,"021801000102800003L"
"2890",2890,"021801000100400043A"
"2891",2891,"021801000100400043B"
"2892",2892,"021801000100400044A"
"2893",2893,"021801000100400044B"
"2894",2894,"021801000100400045"
"2895",2895,"021801000101100041"
"2896",2896,"021801000101100042"
"2897",2897,"021801000101100043"
"2898",2898,"021801000101100044"
"2899",2899,"021801000101100045"
"2900",2900,"021801000101100046"
"2901",2901,"021801000101100047"
"2902",2902,"021801000101800032"
"2903",2903,"021801000101800033A"
"2904",2904,"021801000101800034"
"2905",2905,"021801000101800035"
"2906",2906,"021801000101800036"
"2907",2907,"021801000101800038"
"2908",2908,"021801000102100043"
"2909",2909,"021801000102100044"
"2910",2910,"021801000102100045"
"2911",2911,"021801000102100046"
"2912",2912,"021801000102100047"
"2913",2913,"021801000102100048"
"2914",2914,"021801000101700052"
"2915",2915,"021801000101700053"
"2916",2916,"021801000102100024"
"2917",2917,"021801000102100025"
"2918",2918,"021801000102100026"
"2919",2919,"021801000102100027A"
"2920",2920,"021801000102100027B"
"2921",2921,"021801000102100028"
"2922",2922,"021801000102100029"
"2923",2923,"021801000102100030"
"2924",2924,"021801000102100031"
"2925",2925,"021801000102100032"
"2926",2926,"021801000100500026"
"2927",2927,"021801000100500027"
"2928",2928,"021801000100500028"
"2929",2929,"021801000100500029"
"2930",2930,"021801000100500030"
"2931",2931,"021801000100500031"
"2932",2932,"021801000100500032"
"2933",2933,"021801000101200007"
"2934",2934,"021801000101200008"
"2935",2935,"021801000101200009"
"2936",2936,"021801000101200010"
"2937",2937,"021801000101200011"
"2938",2938,"021801000101200012"
"2939",2939,"021801000101200013"
"2940",2940,"021801000101200014"
"2941",2941,"021801000101200015"
"2942",2942,"021801000101200016"
"2943",2943,"021801000101200017"
"2944",2944,"021801000100400012E"
"2945",2945,"021801000100400013"
"2946",2946,"021801000100700005A"
"2947",2947,"021801000100700006"
"2948",2948,"021801000100700056A"
"2949",2949,"021801000100300057A"
"2950",2950,"021801000100300058"
"2951",2951,"021801000100300059"
"2952",2952,"021801000100300060"
"2953",2953,"021801000100400001A"
"2954",2954,"021801000100400002A"
"2955",2955,"021801000100400004"
"2956",2956,"021801000100400005A"
"2957",2957,"021801000100400005B"
"2958",2958,"021801000100400005C"
"2959",2959,"021801000100400005J"
"2960",2960,"021801000100400005O"
"2961",2961,"021801000100400005F"
"2962",2962,"021801000102100021C"
"2963",2963,"021801000102100021B"
"2964",2964,"021801000100800018"
"2965",2965,"021801000100800019"
"2966",2966,"021801000100800020"
"2967",2967,"021801000100800021"
"2968",2968,"021801000100200019"
"2969",2969,"021801000100200008"
"2970",2970,"021801000101600050"
"2971",2971,"021801000101600049"
"2972",2972,"021801000101600051"
"2973",2973,"021801000101600052"
"2974",2974,"021801000101600053"
"2975",2975,"021801000101600054"
"2976",2976,"021801000101600055B"
"2977",2977,"021801000101600056"
"2978",2978,"021801000101600057"
"2979",2979,"021801000101600058"
"2980",2980,"021801000101600059"
"2981",2981,"021801000101600060"
"2982",2982,"021801000101600061"
"2983",2983,"021801000101700001"
"2984",2984,"021801000101700002"
"2985",2985,"021801000101600014"
"2986",2986,"021801000101600015"
"2987",2987,"021801000101700054"
"2988",2988,"021801000101700055"
"2989",2989,"021801000101700056"
"2990",2990,"021801000101700057"
"2991",2991,"021801000101700058"
"2992",2992,"021801000101700059"
"2993",2993,"021801000101700060"
"2994",2994,"021801000101800001A"
"2995",2995,"021801000101800002"
"2996",2996,"021801000101800003"
"2997",2997,"021801000101800004"
"2998",2998,"021801000101800005"
"2999",2999,"021801000101800006A"
"3000",3000,"021801000101800010A"
"3001",3001,"021801000102300040"
"3002",3002,"021801000102300041"
"3003",3003,"021801000102300042A"
"3004",3004,"021801000102300044A"
"3005",3005,"021801000100100057A"
"3006",3006,"021801000100100058"
"3007",3007,"021801000100100059"
"3008",3008,"021801000100100060"
"3009",3009,"021801000100200005"
"3010",3010,"021801000100200006"
"3011",3011,"021801000100200007"
"3012",3012,"021801000100300015"
"3013",3013,"021801000100300017"
"3014",3014,"021801000100300018"
"3015",3015,"021801000100300019"
"3016",3016,"021801000100300023"
"3017",3017,"021801000100300024"
"3018",3018,"021801000100100020B"
"3019",3019,"021801000100100021"
"3020",3020,"021801000100300021"
"3021",3021,"021801000100100022"
"3022",3022,"021801000100100023"
"3023",3023,"021801000100100051A"
"3024",3024,"021801000100100052"
"3025",3025,"021801000100100053A"
"3026",3026,"021801000100100054"
"3027",3027,"021801000100100055"
"3028",3028,"021801000100100056"
"3029",3029,"021801000100600007"
"3030",3030,"021801000100600008"
"3031",3031,"021801000100600009A"
"3032",3032,"021801000100100024"
"3033",3033,"021801000100100025"
"3034",3034,"021801000100100026"
"3035",3035,"021801000100100030"
"3036",3036,"021801000100100029"
"3037",3037,"021801000100100031"
"3038",3038,"021801000100100032"
"3039",3039,"021801000100100033"
"3040",3040,"021801000100100034A"
"3041",3041,"021801000100100035A"
"3042",3042,"021801000100100036"
"3043",3043,"021801000100100037"
"3044",3044,"021801000100100038"
"3045",3045,"021801000100100039"
"3046",3046,"021801000100100040"
"3047",3047,"021801000101400022"
"3048",3048,"021801000101400023"
"3049",3049,"021801000101400024A"
"3050",3050,"021801000101400025"
"3051",3051,"021801000101400026"
"3052",3052,"021801000101400027A"
"3053",3053,"021801000101100001"
"3054",3054,"021801000101100002"
"3055",3055,"021801000100500003A"
"3056",3056,"021801000101100052"
"3057",3057,"021801000101100053"
"3058",3058,"021801000101100054"
"3059",3059,"021801000101100055"
"3060",3060,"021801000101100056"
"3061",3061,"021801000101200018"
"3062",3062,"021801000101200019"
"3063",3063,"021801000101200021"
"3064",3064,"021801000101200020"
"3065",3065,"021801000101200022"
"3066",3066,"021801000101200023"
"3067",3067,"021801000101200024"
"3068",3068,"021801000101200026"
"3069",3069,"021801000101800037"
"3070",3070,"021801000101800039"
"3071",3071,"021801000101800041"
"3072",3072,"021801000101800040"
"3073",3073,"021801000101800042"
"3074",3074,"021801000102900056"
"3075",3075,"021801000102900058"
"3076",3076,"021801000102500021A"
"3077",3077,"021801000102500021B"
"3078",3078,"021801000102400006"
"3079",3079,"021801000102400006C"
"3080",3080,"021801000102400025D"
"3081",3081,"021801000102400025E"
"3082",3082,"021801000102400008E"
"3083",3083,"021801000102400025F"
"3084",3084,"021801000102400008C"
"3085",3085,"021801000102400008B"
"3086",3086,"021801000102400006D"
"3087",3087,"021801000102400008A"
"3088",3088,"021801000101400028"
"3089",3089,"021801000100200001D"
"3090",3090,"021801000100200002"
"3091",3091,"021801000100200003"
"3092",3092,"021801000100200004"
"3093",3093,"021801000100200004A"
"3094",3094,"021801000100300001G"
"3095",3095,"021801000100300001D"
"3096",3096,"021801000100300003"
"3097",3097,"021801000100300004"
"3098",3098,"021801000100300005"
"3099",3099,"021801000100600026"
"3100",3100,"021801000100500052M"
"3101",3101,"021801000102300035"
"3102",3102,"021801000102300036"
"3103",3103,"021801000102300037"
"3104",3104,"021801000102300037A"
"3105",3105,"021801000102300037C"
"3106",3106,"021801000102300038A"
"3107",3107,"021801000102300039"
"3108",3108,"021801000100400046"
"3109",3109,"021801000100500004"
"3110",3110,"021801000100500005"
"3111",3111,"021801000100500006"
"3112",3112,"021801000100500007"
"3113",3113,"021801000100500008"
"3114",3114,"021801000100500009"
"3115",3115,"021801000100500010"
"3116",3116,"021801000100500011"
"3117",3117,"021801000100500013"
"3118",3118,"021801000100500014"
"3119",3119,"021801000100500015"
"3120",3120,"021801000101500018"
"3121",3121,"021801000101500020A"
"3122",3122,"021801000101500021A"
"3123",3123,"021801000100400027H"
"3124",3124,"021801000100400029C"
"3125",3125,"021801000100400032"
"3126",3126,"021801000100400033"
"3127",3127,"021801000100400034"
"3128",3128,"021801000100400035"
"3129",3129,"021801000100400036"
"3130",3130,"021801000100800042"
"3131",3131,"021801000100800043"
"3132",3132,"021801000100800044"
"3133",3133,"021801000100800045"
"3134",3134,"021801000100800045B"
"3135",3135,"021801000100800045A"
"3136",3136,"021801000100800047"
"3137",3137,"021801000100800048"
"3138",3138,"021801000100800049"
"3139",3139,"021801000100800050"
"3140",3140,"021801000101300040B"
"3141",3141,"021801000100100017"
"3142",3142,"021801000100100027E"
"3143",3143,"021801000100100027B"
"3144",3144,"021801000100100029A"
"3145",3145,"021801000100200010E"
"3146",3146,"021801000100400005L"
"3147",3147,"021801000100400027F"
"3148",3148,"021801000100400056B"
"3149",3149,"021801000100400056C"
"3150",3150,"021801000102900009A"
"3151",3151,"021801000102900010"
"3152",3152,"021801000102900011A"
"3153",3153,"021801000102900012A"
"3154",3154,"021801000100600027"
"3155",3155,"021801000100600028"
"3156",3156,"021801000100600029"
"3157",3157,"021801000100600030"
"3158",3158,"021801000100600031"
"3159",3159,"021801000100600032"
"3160",3160,"021801000100600033"
"3161",3161,"021801000100600034"
"3162",3162,"021801000100600035"
"3163",3163,"021801000100600036"
"3164",3164,"021801000100600038A"
"3165",3165,"021801000101300032"
"3166",3166,"021801000101300033"
"3167",3167,"021801000101300034"
"3168",3168,"021801000101300035"
"3169",3169,"021801000101300036"
"3170",3170,"021801000101300037"
"3171",3171,"021801000101300038"
"3172",3172,"021801000101300039"
"3173",3173,"021801000101300039A"
"3174",3174,"021801000101100022"
"3175",3175,"021801000101100023"
"3176",3176,"021801000101100024"
"3177",3177,"021801000100300025"
"3178",3178,"021801000100300026"
"3179",3179,"021801000100300027"
"3180",3180,"021801000100300028"
"3181",3181,"021801000100300029"
"3182",3182,"021801000100300030"
"3183",3183,"021801000100300031"
"3184",3184,"021801000100300032"
"3185",3185,"021801000100300033"
"3186",3186,"021801000100300034"
"3187",3187,"021801000100500044"
"3188",3188,"021801000100500045"
"3189",3189,"021801000100500046B"
"3190",3190,"021801000100500047A"
"3191",3191,"021801000100500048A"
"3192",3192,"021801000100500049"
"3193",3193,"021801000100500050"
"3194",3194,"021801000100700008"
"3195",3195,"021801000100700009"
"3196",3196,"021801000100700010"
"3197",3197,"021801000100900017"
"3198",3198,"021801000100900018"
"3199",3199,"021801000100900020"
"3200",3200,"021801000100900021"
"3201",3201,"021801000100900019"
"3202",3202,"021801000100900022"
"3203",3203,"021801000100900025"
"3204",3204,"021801000100900026"
"3205",3205,"021801000100900027"
"3206",3206,"021801000100400037"
"3207",3207,"021801000100400038A"
"3208",3208,"021801000100400039"
"3209",3209,"021801000100400040"
"3210",3210,"021801000100400041A"
"3211",3211,"021801000100400042A"
"3212",3212,"021801000100400042B"
"3213",3213,"021801000101100048"
"3214",3214,"021801000101100049"
"3215",3215,"021801000101100050"
"3216",3216,"021801000102700048A"
"3217",3217,"021801000102700050A"
"3218",3218,"021801000102700051A"
"3219",3219,"021801000102700052A"
"3220",3220,"021801000102700053"
"3221",3221,"021801000102700054"
"3222",3222,"021801000102700055"
"3223",3223,"021801000102700056"
"3224",3224,"021801000102800001"
"3225",3225,"021801000100500020"
"3226",3226,"021801000100500024C"
"3227",3227,"021801000100400014"
"3228",3228,"021801000100400017"
"3229",3229,"021801000100400018"
"3230",3230,"021801000100400020A"
"3231",3231,"021801000100200015"
"3232",3232,"021801000102300006I"
"3233",3233,"021801000102300006H"
"3234",3234,"021801000102300006F"
"3235",3235,"021801000100200016"
"3236",3236,"021801000100200017"
"3237",3237,"021801000100200018"
"3238",3238,"021801000101300006"
"3239",3239,"021801000101300007"
"3240",3240,"021801000101300008"
"3241",3241,"021801000101300009"
"3242",3242,"021801000101300010"
"3243",3243,"021801000101300011"
"3244",3244,"021801000101300007A"
"3245",3245,"021801000101300012"
"3246",3246,"021801000101300013"
"3247",3247,"021801000101300015"
"3248",3248,"021801000100500012"
"3249",3249,"021801000102300006J"
"3250",3250,"021801000102300006E"
"3251",3251,"021801000100900028"
"3252",3252,"021801000100900029"
"3253",3253,"021801000100900030"
"3254",3254,"021801000100900031"
"3255",3255,"021801000100900032"
"3256",3256,"021801000100900033"
"3257",3257,"021801000100900034"
"3258",3258,"021801000100900035"
"3259",3259,"021801000100900036"
"3260",3260,"021801000100900037"
"3261",3261,"021801000100900038"
"3262",3262,"021801000100900039"
"3263",3263,"021801000100900040"
"3264",3264,"021801000100900041"
"3265",3265,"021801000100900042"
"3266",3266,"021801000100900043"
"3267",3267,"021801000100900044"
"3268",3268,"021801000100900045"
"3269",3269,"021801000100900046"
"3270",3270,"021801000100900047"
"3271",3271,"021801000100900048"
"3272",3272,"021801000100900049"
"3273",3273,"021801000100900050"
"3274",3274,"021801000100900051"
"3275",3275,"021801000100900052"
"3276",3276,"021801000100900053"
"3277",3277,"021801000100900054"
"3278",3278,"021801000100900004S"
"3279",3279,"021801000101000049"
"3280",3280,"021801000101000050"
"3281",3281,"021801000101000051"
"3282",3282,"021801000101000052"
"3283",3283,"021801000101000053"
"3284",3284,"021801000100500033"
"3285",3285,"021801000100500034"
"3286",3286,"021801000100500035"
"3287",3287,"021801000100500036"
"3288",3288,"021801000100500037A"
"3289",3289,"021801000100500038"
"3290",3290,"021801000100500039B"
"3291",3291,"021801000100500040"
"3292",3292,"021801000100500041"
"3293",3293,"021801000100700051A"
"3294",3294,"021801000100900003A"
"3295",3295,"021801000102900028"
"3296",3296,"021801000102900013"
"3297",3297,"021801000102900014A"
"3298",3298,"021801000102900015A"
"3299",3299,"021801000100500056B"
"3300",3300,"021801000100500058C"
"3301",3301,"021801000100500059"
"3302",3302,"021801000100500060"
"3303",3303,"021801000100500042A"
"3304",3304,"021801000100600001"
"3305",3305,"021801000100600002"
"3306",3306,"021801000100600003"
"3307",3307,"021801000100600004"
"3308",3308,"021801000100700041"
"3309",3309,"021801000100700042"
"3310",3310,"021801000100700043"
"3311",3311,"021801000100700044"
"3312",3312,"021801000100700045"
"3313",3313,"021801000100700046"
"3314",3314,"021801000100700047"
"3315",3315,"021801000100700048"
"3316",3316,"021801000100700049"
"3317",3317,"021801000101200029"
"3318",3318,"021801000101200030"
"3319",3319,"021801000101200031"
"3320",3320,"021801000101200032"
"3321",3321,"021801000101200033"
"3322",3322,"021801000101200034"
"3323",3323,"021801000101200035"
"3324",3324,"021801000101200036"
"3325",3325,"021801000101200037"
"3326",3326,"021801000101200038A"
"3327",3327,"021801000101200040"
"3328",3328,"021801000101300052"
"3329",3329,"021801000101300053A"
"3330",3330,"021801000101300055"
"3331",3331,"021801000101300056"
"3332",3332,"021801000101300057"
"3333",3333,"021801000102300019C"
"3334",3334,"021801000101300058"
"3335",3335,"021801000101400046"
"3336",3336,"021801000101400047"
"3337",3337,"021801000101400049"
"3338",3338,"021801000101400050"
"3339",3339,"021801000101400051"
"3340",3340,"021801000101800031"
"3341",3341,"021801000102100033"
"3342",3342,"021801000102100034"
"3343",3343,"021801000102100035"
"3344",3344,"021801000102100036"
"3345",3345,"021801000102100037"
"3346",3346,"021801000102100038"
"3347",3347,"021801000102100039"
"3348",3348,"021801000102300017"
"3349",3349,"021801000102300017A"
"3350",3350,"021801000102300018"
"3351",3351,"021801000102300021"
"3352",3352,"021801000102300022"
"3353",3353,"021801000102300023"
"3354",3354,"021801000102300024"
"3355",3355,"021801000102300025"
"3356",3356,"021801000102300026"
"3357",3357,"021801000102300027"
"3358",3358,"021801000102300046"
"3359",3359,"021801000102300047"
"3360",3360,"021801000102300048"
"3361",3361,"021801000102300049"
"3362",3362,"021801000102800007"
"3363",3363,"021801000102800008"
"3364",3364,"021801000102800009"
"3365",3365,"021801000102800010"
"3366",3366,"021801000101400012"
"3367",3367,"021801000101400013"
"3368",3368,"021801000101500046"
"3369",3369,"021801000101500048"
"3370",3370,"021801000101500049"
"3371",3371,"021801000102400037"
"3372",3372,"021801000102400038"
"3373",3373,"021801000102400039A"
"3374",3374,"021801000102400040A"
"3375",3375,"021801000102400041"
"3376",3376,"021801000102400042"
"3377",3377,"021801000102400043"
"3378",3378,"021801000102400044"
"3379",3379,"021801000102000025A"
"3380",3380,"021801000102000026"
"3381",3381,"021801000102000028"
"3382",3382,"021801000102000029"
"3383",3383,"021801000102000030"
"3384",3384,"021801000102000031"
"3385",3385,"021801000102100005"
"3386",3386,"021801000102100006"
"3387",3387,"021801000102100007"
"3388",3388,"021801000102100008"
"3389",3389,"021801000102100009"
"3390",3390,"021801000102100010"
"3391",3391,"021801000102100011"
"3392",3392,"021801000102100012"
"3393",3393,"021801000102100013"
"3394",3394,"021801000102100013A"
"3395",3395,"021801000102100014"
"3396",3396,"021801000102100015"
"3397",3397,"021801000102100016"
"3398",3398,"021801000100800022"
"3399",3399,"021801000100800023"
"3400",3400,"021801000100800024"
"3401",3401,"021801000100600044"
"3402",3402,"021801000100600045"
"3403",3403,"021801000100600046"
"3404",3404,"021801000100600047"
"3405",3405,"021801000100600048"
"3406",3406,"021801000100600049"
"3407",3407,"021801000102300055A"
"3408",3408,"021801000102300056A"
"3409",3409,"021801000102300057"
"3410",3410,"021801000102300058"
"3411",3411,"021801000102300060"
"3412",3412,"021801000102300061A"
"3413",3413,"021801000102300061B"
"3414",3414,"021801000102300061C"
"3415",3415,"021801000102300062B"
"3416",3416,"021801000100700032A"
"3417",3417,"021801000100700033A"
"3418",3418,"021801000100700034A"
"3419",3419,"021801000100700035A"
"3420",3420,"021801000100700036"
"3421",3421,"021801000100700037"
"3422",3422,"021801000100700037B"
"3423",3423,"021801000100800055"
"3424",3424,"021801000100800056"
"3425",3425,"021801000100800057"
"3426",3426,"021801000100800059"
"3427",3427,"021801000100800058A"
"3428",3428,"021801000100800060A"
"3429",3429,"021801000100800060B"
"3430",3430,"021801000100800061"
"3431",3431,"021801000100300036"
"3432",3432,"021801000100300037"
"3433",3433,"021801000100300038"
"3434",3434,"021801000100300039"
"3435",3435,"021801000100300040"
"3436",3436,"021801000100300041"
"3437",3437,"021801000100300042"
"3438",3438,"021801000100300043"
"3439",3439,"021801000100400005K"
"3440",3440,"021801000100400006A"
"3441",3441,"021801000100400007"
"3442",3442,"021801000100400008A"
"3443",3443,"021801000100400009A"
"3444",3444,"021801000100400010"
"3445",3445,"021801000100100002B"
"3446",3446,"021801000100100005"
"3447",3447,"021801000100100006"
"3448",3448,"021801000100100008"
"3449",3449,"021801000100100009A"
"3450",3450,"021801000100100010A"
"3451",3451,"021801000100100011"
"3452",3452,"021801000100100012"
"3453",3453,"021801000100100013"
"3454",3454,"021801000100100014"
"3455",3455,"021801000100100015"
"3456",3456,"021801000100100016"
"3457",3457,"021801000100100018"
"3458",3458,"021801000100100019"
"3459",3459,"021801000102300049A"
"3460",3460,"021801000102300049B"
"3461",3461,"021801000102300049C"
"3462",3462,"021801000102300050"
"3463",3463,"021801000102300051"
"3464",3464,"021801000102300052"
"3465",3465,"021801000102300053"
"3466",3466,"021801000100100002A"
"3467",3467,"021801000100100003"
"3468",3468,"021801000100100003A"
"3469",3469,"021801000100200033"
"3470",3470,"021801000100200034"
"3471",3471,"021801000100200035"
"3472",3472,"021801000100200036"
"3473",3473,"021801000100200037"
"3474",3474,"021801000100200038"
"3475",3475,"021801000100200039"
"3476",3476,"021801000100200040"
"3477",3477,"021801000100200041"
"3478",3478,"021801000100200042"
"3479",3479,"021801000100200043"
"3480",3480,"021801000100200044"
"3481",3481,"021801000100200045A"
"3482",3482,"021801000100200046"
"3483",3483,"021801000100200047"
"3484",3484,"021801000100200048"
"3485",3485,"021801000100200049"
"3486",3486,"021801000100200050"
"3487",3487,"021801000100200051"
"3488",3488,"021801000100200052"
"3489",3489,"021801000100200053"
"3490",3490,"021801000100200054"
"3491",3491,"021801000100200055"
"3492",3492,"021801000100200056"
"3493",3493,"021801000100200057A"
"3494",3494,"021801000100200058"
"3495",3495,"021801000100200059"
"3496",3496,"021801000100200060"
"3497",3497,"021801000100100003C"
"3498",3498,"021801000101400040A"
"3499",3499,"021801000101400041B"
"3500",3500,"021801000101400042"
"3501",3501,"021801000101400044"
"3502",3502,"021801000101400045"
"3503",3503,"021801000102300028"
"3504",3504,"021801000102300029"
"3505",3505,"021801000102300030"
"3506",3506,"021801000102300031A"
"3507",3507,"021801000102300032A"
"3508",3508,"021801000102300032B"
"3509",3509,"021801000102300033A"
"3510",3510,"021801000102300032D"
"3511",3511,"021801000102300032G"
"3512",3512,"021801000102300034"
"3513",3513,"021801000100500016"
"3514",3514,"021801000100500017"
"3515",3515,"021801000100500019"
"3516",3516,"021801000100200020"
"3517",3517,"021801000100200021"
"3518",3518,"021801000100200022"
"3519",3519,"021801000100200023"
"3520",3520,"021801000100200024"
"3521",3521,"021801000100200025"
"3522",3522,"021801000100200026"
"3523",3523,"021801000100200027"
"3524",3524,"021801000100200028"
"3525",3525,"021801000100200029A"
"3526",3526,"021801000100200030A"
"3527",3527,"021801000100200031"
"3528",3528,"021801000100200032"
"3529",3529,"021801000100400047"
"3530",3530,"021801000100400048"
"3531",3531,"021801000100400049"
"3532",3532,"021801000100400050"
"3533",3533,"021801000100400051"
"3534",3534,"021801000100400052"
"3535",3535,"021801000100400053"
"3536",3536,"021801000100400054"
"3537",3537,"021801000100400055"
"3538",3538,"021801000100400057"
"3539",3539,"021801000100400058"
"3540",3540,"021801000100400061A"
"3541",3541,"021801000100500001"
"3542",3542,"021801000100500001B"
